date,home,away,home_goals,away_goals,neutral,tournament,home_elo,away_elo
2010-11-17,Tajikistan,Afghanistan,1,0,False,Friendly,1522.9937761939436,1500.0
2010-11-17,Togo,Chad,0,0,False,African Cup of Nations qualification,1420.2280027315398,1430.9194662187404
2010-11-17,Libya,Niger,1,1,False,Friendly,1513.4529507342193,1509.7872417486496
2010-11-17,Portugal,Spain,4,0,False,Friendly,1583.9984814820425,1727.2909188011022
2010-11-17,Jamaica,Costa Rica,0,0,True,Friendly,1508.9034930908654,1463.3961033383234
2010-11-17,Austria,Greece,1,2,False,Friendly,1531.1405678670621,1497.559961416088
2010-11-17,Israel,Iceland,3,2,False,Friendly,1479.809192030579,1462.6981306872158
2010-11-17,Albania,North Macedonia,0,0,False,Friendly,1516.0704672899558,1513.7613024118184
2010-11-17,Argentina,Brazil,1,0,True,Friendly,1645.2669397704678,1665.0867265962027
2010-11-17,Bulgaria,Serbia,0,1,False,Friendly,1475.9769399116944,1463.2111032042578
2010-11-17,Burkina Faso,Guinea,2,1,True,Friendly,1519.216103849694,1554.1384473843175
2010-11-17,Chile,Uruguay,2,0,False,Friendly,1538.8298805843401,1632.139274384745
2010-11-17,China,Latvia,1,0,False,Friendly,1533.6983850639797,1458.199247266411
2010-11-17,Colombia,Peru,1,1,False,Friendly,1516.3492859088585,1528.162437733846
2010-11-17,Croatia,Malta,3,0,False,UEFA Euro qualification,1584.0519130737125,1410.6680707183446
2010-11-17,Italy,Romania,1,1,True,Friendly,1526.801153148236,1456.7364687847953
2010-11-17,Ecuador,Venezuela,4,1,False,Friendly,1486.2254377077745,1509.4362907337068
2010-11-17,Denmark,Czech Republic,0,0,False,Friendly,1466.9940521181281,1535.1214188557724
2010-11-17,England,France,1,2,False,Friendly,1562.9217532935284,1491.5974170456857
2010-11-17,Estonia,Liechtenstein,1,1,False,Friendly,1487.4870720200045,1440.9830353414195
2010-11-17,Finland,San Marino,8,0,False,UEFA Euro qualification,1449.5161554521528,1395.1356915094484
2010-11-17,Gabon,Senegal,1,2,True,Friendly,1524.1922539246448,1550.1283236009122
2010-11-17,Guatemala,Guyana,3,0,True,Friendly,1512.9297369252406,1533.1122824838699
2010-11-17,Hong Kong,Paraguay,0,7,False,Friendly,1431.5451858689662,1535.0997704168842
2010-11-17,Hungary,Lithuania,2,0,False,Friendly,1513.9834853438463,1494.860423336387
2010-11-17,Iraq,Kuwait,1,1,True,Friendly,1545.6665696543078,1561.0684889600138
2010-11-17,Republic of Ireland,Norway,1,2,False,Friendly,1514.6519082147365,1561.0914337424972
2010-11-17,Egypt,Australia,3,0,False,Friendly,1615.873748236455,1514.7964120313777
2010-11-18,United Arab Emirates,India,5,0,False,Friendly,1502.4371756323212,1439.8963398221256
2010-11-18,Qatar,Haiti,0,1,False,Friendly,1472.1580475687374,1467.6284526605132
2010-11-21,Indonesia,Timor-Leste,6,0,False,Friendly,1470.3513014582695,1430.9354939611533
2010-11-22,Yemen,Saudi Arabia,0,4,False,Gulf Cup,1517.580194661761,1519.0181772166238
2010-11-22,Kuwait,Qatar,1,0,True,Gulf Cup,1560.6254762486162,1460.3218025250358
2010-11-23,Tanzania,Kenya,1,0,False,Friendly,1441.3985174145384,1480.1458671496296
2010-11-23,Iraq,United Arab Emirates,0,0,True,Gulf Cup,1546.1095823657054,1515.6618028041073
2010-11-23,Oman,Bahrain,1,1,True,Gulf Cup,1468.6988610666958,1464.4110939688192
2010-11-24,Indonesia,Taiwan,2,0,False,Friendly,1485.6814811945153,1522.768315758823
2010-11-25,Saudi Arabia,Kuwait,0,0,True,Gulf Cup,1551.839397144218,1571.4114473960376
2010-11-25,Yemen,Qatar,1,2,False,Gulf Cup,1484.7589747341667,1449.5358313776144
2010-11-26,United Arab Emirates,Oman,0,0,True,Gulf Cup,1516.9729841984793,1468.5137526779527
2010-11-26,Bahrain,Iraq,2,3,True,Gulf Cup,1464.5962023575623,1544.7984009713334
2010-11-26,Martinique,Grenada,1,1,False,CFU Caribbean Cup,1541.6956703549163,1511.0495102660523
2010-11-26,Singapore,Laos,4,0,False,Friendly,1408.4996703932532,1518.646938925035
2010-11-26,Trinidad and Tobago,Cuba,0,2,True,CFU Caribbean Cup,1522.0160972148442,1547.6826479184983
2010-11-27,Tanzania,Zambia,0,1,False,CECAFA Cup,1450.7875787766184,1522.2604211811047
2010-11-27,Jamaica,Antigua and Barbuda,3,1,True,CFU Caribbean Cup,1507.6011244195456,1513.958563757926
2010-11-27,Guyana,Guadeloupe,1,1,True,CFU Caribbean Cup,1514.5968487801622,1604.0153722829464
2010-11-28,Yemen,Kuwait,0,3,False,Gulf Cup,1465.7477972330905,1570.5673467612178
2010-11-28,Burundi,Somalia,2,0,True,CECAFA Cup,1485.3518078089533,1500.0
2010-11-28,Grenada,Trinidad and Tobago,1,0,True,CFU Caribbean Cup,1514.8765760802723,1501.1752511898999
2010-11-28,Martinique,Cuba,0,1,False,CFU Caribbean Cup,1537.8686045406962,1568.5234939434426
2010-11-28,Qatar,Saudi Arabia,1,1,True,Gulf Cup,1468.5470088786906,1552.683497779038
2010-11-28,Zanzibar,Sudan,2,0,True,CECAFA Cup,1500.0,1500.406138611949
2010-11-29,United Arab Emirates,Bahrain,3,1,True,Gulf Cup,1514.894293027634,1452.998588532304
2010-11-29,Uganda,Ethiopia,2,1,True,CECAFA Cup,1530.530519546045,1476.0928416484899
2010-11-29,Oman,Iraq,0,0,True,Gulf Cup,1470.592443848798,1556.3960147965918
2010-11-29,Guadeloupe,Jamaica,0,2,True,CFU Caribbean Cup,1600.2379021699303,1530.5127875552848
2010-11-29,Antigua and Barbuda,Guyana,1,0,True,CFU Caribbean Cup,1491.0469006221867,1518.3743188931783
2010-11-29,Malawi,Kenya,3,2,True,CECAFA Cup,1496.2504786603786,1470.7568057875496
2010-11-30,Cuba,Grenada,0,0,True,CFU Caribbean Cup,1584.787420092589,1529.2853487879954
2010-11-30,Martinique,Trinidad and Tobago,0,1,False,CFU Caribbean Cup,1521.60467839155,1486.7664784821768
2010-11-30,Tanzania,Somalia,3,0,False,CECAFA Cup,1436.2827212417906,1476.5519417306946
2010-11-30,Zambia,Burundi,0,0,True,CECAFA Cup,1536.7652787159325,1508.7998660782587
2010-12-01,Indonesia,Malaysia,5,1,False,AFF Championship,1499.693672007742,1479.209952276786
2010-12-01,Guadeloupe,Antigua and Barbuda,1,0,True,CFU Caribbean Cup,1573.2821471373418,1507.224293109747
2010-12-01,Guyana,Jamaica,0,4,True,CFU Caribbean Cup,1502.1969264056181,1557.4685425878733
2010-12-01,Sudan,Rwanda,0,0,True,CECAFA Cup,1477.87983700386,1428.7694831003844
2010-12-01,Thailand,Laos,2,2,True,AFF Championship,1487.8325112806574,1497.209287230489
2010-12-02,United Arab Emirates,Saudi Arabia,0,1,True,Gulf Cup,1533.427788239687,1549.1204133923732
2010-12-02,Singapore,Philippines,1,1,True,AFF Championship,1429.9373220877992,1556.8335986198538
2010-12-02,Vietnam,Myanmar,7,1,False,AFF Championship,1423.6881341127296,1475.4830790134497
2010-12-02,Kuwait,Iraq,2,2,True,Gulf Cup,1593.4497294188027,1552.765095628566
2010-12-02,Ethiopia,Kenya,2,1,True,CECAFA Cup,1463.424059188655,1456.8554850148048
2010-12-02,Malawi,Uganda,1,1,True,CECAFA Cup,1510.1517994331234,1543.1993020058799
2010-12-03,Rwanda,Zanzibar,0,0,True,CECAFA Cup,1430.875738438431,1522.526301608089
2010-12-03,Zambia,Somalia,6,0,True,CECAFA Cup,1535.5605154779585,1451.7910721194382
2010-12-03,Cuba,Guadeloupe,1,2,True,CFU Caribbean Cup,1582.4113804231074,1585.4640759058211
2010-12-03,Jamaica,Grenada,2,1,True,CFU Caribbean Cup,1581.1566574273727,1531.661388457477
2010-12-04,Indonesia,Laos,6,0,False,AFF Championship,1521.4175852030999,1496.804557531701
2010-12-04,Thailand,Malaysia,0,0,True,AFF Championship,1488.2372409794455,1457.486039081428
2010-12-05,Uganda,Kenya,2,0,True,CECAFA Cup,1541.7768140309722,1442.1390393750744
2010-12-05,Vietnam,Philippines,0,2,False,AFF Championship,1454.8105125278307,1551.586322281747
2010-12-05,Singapore,Myanmar,2,1,True,AFF Championship,1435.184598425906,1444.3607005983486
2010-12-05,Grenada,Cuba,0,1,True,CFU Caribbean Cup,1518.7839317158368,1567.5431724900163
2010-12-05,Guadeloupe,Jamaica,1,1,True,CFU Caribbean Cup,1600.3322838389122,1594.0341141690128
2010-12-05,Kuwait,Saudi Arabia,1,0,True,Gulf Cup,1591.701217361779,1563.4433686443856
2010-12-07,Indonesia,Thailand,2,1,False,AFF Championship,1545.6797918052125,1486.9130608792793
2010-12-07,Malaysia,Laos,5,1,True,AFF Championship,1458.8102191815942,1472.5423509295883
2010-12-07,Zambia,Ethiopia,1,2,True,CECAFA Cup,1559.895743156253,1478.1405048283855
2010-12-08,Myanmar,Philippines,0,0,True,AFF Championship,1428.9646285094582,1571.7135681665318
2010-12-08,Tanzania,Rwanda,1,0,False,CECAFA Cup,1461.043590853047,1434.7433150641466
2010-12-08,Uganda,Zanzibar,2,2,True,CECAFA Cup,1557.9955123363188,1518.6587249823733
2010-12-08,Vietnam,Singapore,1,0,False,AFF Championship,1434.683266643046,1450.5806705147963
2010-12-10,Bosnia and Herzegovina,Poland,2,2,True,Friendly,1498.4241095979667,1515.0998743528655
2010-12-10,Tanzania,Uganda,0,0,False,CECAFA Cup,1472.3924907208986,1556.3044264677587
2010-12-12,Ethiopia,Uganda,3,4,True,CECAFA Cup,1496.6064265518053,1555.2736921467908
2010-12-15,Malaysia,Vietnam,2,0,False,AFF Championship,1488.0462602946627,1447.7893658188511
2010-12-16,Indonesia,Philippines,1,0,False,AFF Championship,1555.7430306216465,1565.8754714115305
2010-12-16,Qatar,Egypt,2,1,False,Friendly,1472.1100932653553,1625.7957537175278
2010-12-18,Iraq,Syria,0,1,False,Friendly,1554.5136076855897,1514.43456029091
2010-12-18,Vietnam,Malaysia,0,0,False,AFF Championship,1431.607618655376,1504.2280074581379
2010-12-18,China,Estonia,3,0,False,Friendly,1539.984801160644,1484.5141808869098
2010-12-18,Honduras,Panama,2,1,False,Friendly,1429.321140756854,1528.4717850295142
2010-12-19,Indonesia,Philippines,1,0,False,AFF Championship,1568.604738527518,1553.013763505659
2010-12-22,China,North Macedonia,1,0,False,Friendly,1551.873744397699,1515.5357215140382
2010-12-22,Qatar,Estonia,2,0,False,Friendly,1484.7430753164497,1472.6252376498549
2010-12-22,Syria,Iraq,0,1,False,Friendly,1527.2379567814653,1541.7102111950344
2010-12-24,Kuwait,North Korea,2,1,True,Friendly,1605.4839109400891,1433.9322032501807
2010-12-25,Bahrain,Uzbekistan,1,1,True,Friendly,1434.4650933202508,1472.2107278537746
2010-12-26,Malaysia,Indonesia,3,0,False,AFF Championship,1503.683380991443,1580.3917511572788
2010-12-27,Kuwait,North Korea,2,2,True,Friendly,1610.9119114350872,1428.5042027551826
2010-12-28,Bahrain,Jordan,2,1,True,Friendly,1435.5472458840657,1513.8263162120566
2010-12-28,Saudi Arabia,Iraq,0,1,False,Friendly,1549.6606750660756,1553.0131558123326
2010-12-28,Catalonia,Honduras,4,0,False,Friendly,1500.0,1440.443241484303
2010-12-29,Indonesia,Malaysia,2,1,False,AFF Championship,1552.8803463538582,1531.1947857948637
2010-12-29,Basque Country,Venezuela,3,1,False,Friendly,1500.0,1493.7824304662154
2010-12-30,Syria,South Korea,0,1,True,Friendly,1515.9350121641671,1506.2503630235447
2010-12-31,Kuwait,Zambia,4,0,True,Friendly,1606.0963244390234,1541.4298214328333
2010-12-31,Qatar,North Korea,0,1,False,Friendly,1496.6734577747666,1433.3197897512464
2011-01-02,United Arab Emirates,Syria,2,0,False,Friendly,1519.1048329876746,1505.6563377275272
2011-01-02,Jordan,Uzbekistan,2,2,True,Friendly,1501.610628449489,1471.1285752899598
2011-01-02,Iran,Angola,1,0,True,Friendly,1580.242398256822,1488.6008566612602
2011-01-02,Iraq,China,2,3,True,Friendly,1564.6293067786507,1559.1698575394537
2011-01-04,Bahrain,North Korea,0,1,False,Friendly,1447.7629336466332,1446.728169988026
2011-01-04,Saudi Arabia,Angola,0,0,False,Friendly,1538.0445240997574,1481.1789986774925
2011-01-05,United Arab Emirates,Australia,0,0,False,Friendly,1530.9802155696034,1504.874406550305
2011-01-05,Uganda,Burundi,3,1,True,Nile Basin Tournament,1567.7646245046637,1510.0046293162327
2011-01-05,Kenya,Sudan,1,0,True,Nile Basin Tournament,1425.9203410697278,1475.7735816658135
2011-01-05,Egypt,Tanzania,5,1,False,Nile Basin Tournament,1613.1627716664334,1473.4232250418665
2011-01-07,Qatar,Uzbekistan,0,2,False,AFC Asian Cup,1483.265077537987,1472.0036751470234
2011-01-08,DR Congo,Kenya,1,0,True,Nile Basin Tournament,1430.6844427348897,1443.0580275383477
2011-01-08,Egypt,Uganda,1,0,False,Nile Basin Tournament,1626.6924068467079,1586.5581589421763
2011-01-08,Kuwait,China,0,2,True,AFC Asian Cup,1621.3962261268857,1569.326980188066
2011-01-08,Tanzania,Burundi,1,1,True,Nile Basin Tournament,1459.893589861592,1491.2110948787204
2011-01-09,Japan,Jordan,1,1,True,AFC Asian Cup,1548.9353289889837,1500.7355285924255
2011-01-09,Saudi Arabia,Syria,1,2,True,AFC Asian Cup,1534.8022313220872,1493.7809551455985
2011-01-10,India,Australia,0,4,True,AFC Asian Cup,1426.6717126503395,1507.3032070010352
2011-01-10,South Korea,Bahrain,2,1,True,AFC Asian Cup,1516.5290374601846,1436.0240628378551
2011-01-11,Uganda,Tanzania,1,1,True,Nile Basin Tournament,1575.7654494815142,1461.2420251849942
2011-01-11,North Korea,United Arab Emirates,0,0,True,AFC Asian Cup,1458.467040796804,1528.5514151188731
2011-01-11,DR Congo,Sudan,2,1,True,Nile Basin Tournament,1446.2184275907414,1458.6358951971936
2011-01-11,Egypt,Burundi,3,0,False,Nile Basin Tournament,1637.48511630737,1489.8626595553183
2011-01-11,Iraq,Iran,1,2,True,AFC Asian Cup,1554.4721841300384,1587.6642562405898
2011-01-12,Qatar,China,2,0,False,AFC Asian Cup,1447.1967317345195,1603.7896394475724
2011-01-12,Uzbekistan,Kuwait,2,1,True,AFC Asian Cup,1508.072020950491,1586.9335668673793
2011-01-13,Jordan,Saudi Arabia,1,0,True,AFC Asian Cup,1503.4924680485467,1512.4517687011694
2011-01-13,Syria,Japan,1,2,True,AFC Asian Cup,1516.1314177665163,1546.1783895328624
2011-01-14,El Salvador,Nicaragua,2,0,True,UNCAF Cup,1450.8584140662276,1479.715962552082
2011-01-14,Panama,Belize,2,0,False,UNCAF Cup,1517.3496843020653,1485.7010272850268
2011-01-14,Egypt,Kenya,5,1,False,Nile Basin Tournament,1649.682724498086,1427.524042682496
2011-01-14,Australia,South Korea,1,1,True,AFC Asian Cup,1536.2533023902492,1531.9759933742412
2011-01-14,DR Congo,Uganda,0,1,True,Nile Basin Tournament,1461.7543046100059,1570.9926939310517
2011-01-14,Bahrain,India,5,2,True,AFC Asian Cup,1420.5771069237985,1397.7216172611254
2011-01-14,Costa Rica,Honduras,1,1,True,UNCAF Cup,1464.6984720096432,1427.90218157862
2011-01-15,Iran,North Korea,1,0,True,AFC Asian Cup,1605.7593586840248,1462.4475774739565
2011-01-15,United Arab Emirates,Iraq,0,1,True,AFC Asian Cup,1524.5708784417207,1536.3770816866033
2011-01-16,Tanzania,Sudan,0,2,True,Nile Basin Tournament,1466.0147807354567,1443.100018177929
2011-01-16,Qatar,Kuwait,3,0,False,AFC Asian Cup,1485.3287877410446,1562.4703192995992
2011-01-16,Panama,Nicaragua,2,0,False,UNCAF Cup,1534.0484345999294,1455.351427456796
2011-01-16,China,Uzbekistan,2,2,True,AFC Asian Cup,1565.6575834410473,1532.535268518271
2011-01-16,Belize,El Salvador,2,5,True,UNCAF Cup,1469.0022769871628,1475.2229491615135
2011-01-16,Guatemala,Costa Rica,0,2,True,UNCAF Cup,1531.4451706289483,1463.1157615497154
2011-01-17,DR Congo,Kenya,1,0,True,Nile Basin Tournament,1451.3210058983393,1418.2640826914196
2011-01-17,Egypt,Uganda,3,1,False,Nile Basin Tournament,1658.9426844891623,1581.4259926427183
2011-01-17,Jordan,Syria,2,1,True,AFC Asian Cup,1524.0080925657996,1497.8567612683305
2011-01-17,Saudi Arabia,Japan,0,5,True,AFC Asian Cup,1491.9361441839164,1564.4530460310482
2011-01-18,Panama,El Salvador,2,0,False,UNCAF Cup,1548.0149491287611,1501.0030053659355
2011-01-18,Nicaragua,Belize,1,1,True,UNCAF Cup,1441.3849129279643,1443.2222207827408
2011-01-18,Australia,Bahrain,1,0,True,AFC Asian Cup,1536.0070931293865,1453.2780038350681
2011-01-18,Honduras,Guatemala,3,1,True,UNCAF Cup,1429.4848920385477,1504.576325745473
2011-01-18,South Korea,India,4,1,True,AFC Asian Cup,1532.222202635104,1365.0207203498558
2011-01-19,Botswana,Sweden,1,2,True,Friendly,1589.6274153451807,1583.0239740855034
2011-01-19,Iraq,North Korea,1,0,True,AFC Asian Cup,1555.697723463198,1450.2591809278192
2011-01-19,United Arab Emirates,Iran,0,3,True,AFC Asian Cup,1505.250236665126,1617.947755230162
2011-01-21,Honduras,El Salvador,2,0,True,UNCAF Cup,1456.77349748561,1485.2219824988622
2011-01-21,Nicaragua,Guatemala,1,2,True,UNCAF Cup,1441.4642351450054,1477.2877202984107
2011-01-21,Panama,Costa Rica,1,1,False,UNCAF Cup,1563.7959719958344,1489.9846064331907
2011-01-21,Qatar,Japan,2,3,False,AFC Asian Cup,1522.054193275114,1596.2233896969974
2011-01-21,Uzbekistan,Jordan,2,1,True,AFC Asian Cup,1534.4361868796564,1542.5055374347953
2011-01-22,Australia,Iraq,1,0,True,AFC Asian Cup,1551.3328322579116,1569.8079060010266
2011-01-22,Iran,South Korea,0,1,True,AFC Asian Cup,1641.9769171860364,1551.5688104854069
2011-01-22,United States,Chile,1,1,False,Friendly,1494.1551528983255,1555.2635728254031
2011-01-23,Honduras,Costa Rica,2,1,True,UNCAF Cup,1481.1117209089696,1495.492051142835
2011-01-23,Panama,El Salvador,0,0,False,UNCAF Cup,1558.2885272861902,1460.8837590755027
2011-01-24,Vanuatu,New Caledonia,0,0,False,Friendly,1500.0,1475.1102929583403
2011-01-25,Uzbekistan,Australia,0,6,True,AFC Asian Cup,1554.9006125329977,1572.3953417175298
2011-01-25,Japan,South Korea,2,2,True,AFC Asian Cup,1615.4081970754273,1576.6587512416877
2011-01-28,Uzbekistan,South Korea,2,3,True,AFC Asian Cup,1514.5388454928882,1578.8801457023492
2011-01-29,Australia,Japan,0,1,True,AFC Asian Cup,1612.7571087576393,1613.1868026147658
2011-02-06,Moldova,Poland,0,1,True,Friendly,1516.9917338184962,1514.620275486008
2011-02-08,Romania,Ukraine,2,2,True,Cyprus International Tournament,1458.726192843501,1531.479052437353
2011-02-08,Cyprus,Sweden,0,2,False,Cyprus International Tournament,1470.5957284738495,1593.2140135205598
2011-02-08,Ghana,Togo,4,1,True,Friendly,1559.2576337678445,1418.1133605378166
2011-02-08,Republic of Ireland,Wales,3,0,False,Nations Cup,1504.2618044538128,1430.197099434635
2011-02-08,Mali,Ivory Coast,0,1,True,Friendly,1497.741002495194,1557.4134305403702
2011-02-08,Peru,Panama,1,0,False,Friendly,1529.540541748894,1551.9225167974312
2011-02-09,Nigeria,Sierra Leone,2,1,False,Friendly,1488.8983003851274,1506.781279992705
2011-02-09,Netherlands,Austria,3,1,False,Friendly,1728.1471088069102,1518.510400116486
2011-02-09,Namibia,Malawi,1,2,False,Friendly,1468.9916422527147,1511.574287408031
2011-02-09,North Macedonia,Cameroon,0,1,False,Friendly,1508.2396083722836,1453.5291390635057
2011-02-09,Morocco,Niger,3,0,False,Friendly,1521.4045752710283,1511.5994496162582
2011-02-09,Mexico,Bosnia and Herzegovina,2,0,True,Friendly,1535.6356450619467,1498.9037084648241
2011-02-09,Malaysia,Hong Kong,2,0,False,Friendly,1519.6578597628927,1411.851106592064
2011-02-09,Norway,Poland,0,1,True,Friendly,1571.481537503421,1524.6885304835994
2011-02-09,Philippines,Mongolia,2,0,False,AFC Challenge Cup qualification,1541.2267508758982,1500.0
2011-02-09,Mozambique,Botswana,1,1,False,Friendly,1421.512275945116,1579.4373759101243
2011-02-09,Scotland,Northern Ireland,3,0,True,Nations Cup,1496.8641908584073,1478.7251330033944
2011-02-09,Senegal,Guinea,3,0,False,Friendly,1559.3832070791013,1543.136672971692
2011-02-09,South Africa,Kenya,2,0,False,Friendly,1530.4362931112803,1404.6869737290306
2011-02-09,Spain,Colombia,1,0,False,Friendly,1704.130068652819,1514.9711818938106
2011-02-09,Eswatini,Zambia,0,4,False,Friendly,1435.8217947549886,1526.129919744971
2011-02-09,Sweden,Ukraine,1,1,True,Cyprus International Tournament,1611.702185221355,1528.3831767774966
2011-02-09,Tanzania,Palestine,1,0,False,Friendly,1442.0329639739382,1455.3669321332793
2011-02-09,Turkey,South Korea,0,0,False,Friendly,1541.2221673853924,1595.2181302976812
2011-02-09,Venezuela,Costa Rica,2,2,False,Friendly,1481.6071532151886,1479.8715566675896
2011-02-09,Luxembourg,Slovakia,2,1,False,Friendly,1408.051947060955,1473.5732007746537
2011-02-09,San Marino,Liechtenstein,0,1,False,Friendly,1366.7823292289659,1443.9559264745142
2011-02-09,Libya,Benin,3,2,False,Friendly,1511.6407428666107,1482.2668554263782
2011-02-09,Malta,Switzerland,0,0,False,Friendly,1397.9929495414124,1474.7119245571976
2011-02-09,Israel,Serbia,0,2,False,Friendly,1487.6254955786185,1475.2753779087614
2011-02-09,Albania,Slovenia,1,2,False,Friendly,1514.296048187736,1532.5909088981682
2011-02-09,Argentina,Portugal,2,1,True,Friendly,1655.8367810925054,1607.1593316303256
2011-02-09,Armenia,Georgia,1,2,True,Friendly,1512.1004380560396,1530.0196309512455
2011-02-09,Azerbaijan,Hungary,0,2,True,Friendly,1480.3531672433141,1525.6253232006857
2011-02-09,Belarus,Kazakhstan,1,1,True,Friendly,1577.7054461756172,1408.117160478291
2011-02-09,Belgium,Finland,1,1,False,Friendly,1514.9417557685456,1477.8695177326354
2011-02-09,Cambodia,Macau,3,1,False,AFC Challenge Cup qualification,1524.649214423126,1446.1664383120087
2011-02-09,Cape Verde,Burkina Faso,1,0,True,Friendly,1515.6157311645536,1530.2178782623196
2011-02-09,DR Congo,Gabon,0,2,True,Friendly,1464.8981148607284,1514.9373704464556
2011-02-09,Croatia,Czech Republic,4,2,False,Friendly,1596.7270342506447,1534.8875370960507
2011-02-09,Andorra,Moldova,1,2,True,Friendly,1382.0390959180424,1506.9234788209048
2011-02-09,Denmark,England,1,2,False,Friendly,1467.2279338778499,1549.3122181493795
2011-02-09,El Salvador,Haiti,1,0,False,Friendly,1467.2497695642617,1479.4646977042148
2011-02-09,France,Brazil,1,0,False,Friendly,1505.2069521898345,1654.5168852741651
2011-02-09,Germany,Italy,1,1,False,Friendly,1732.164006847587,1524.8114290895303
2011-02-09,Greece,Canada,1,0,False,Friendly,1510.1901291666643,1475.1240249488403
2011-02-09,Guinea-Bissau,Gambia,3,1,True,Friendly,1487.4621089726916,1493.9836404842881
2011-02-09,Latvia,Bolivia,2,1,True,Friendly,1451.9128311697466,1478.6824486016926
2011-02-09,Honduras,Ecuador,1,1,False,Friendly,1496.732215384215,1501.879297975266
2011-02-09,Cyprus,Romania,1,1,False,Cyprus International Tournament,1452.1075567730543,1461.8220685033573
2011-02-09,Iran,Russia,1,0,True,Friendly,1616.8869764297556,1536.3700858805541
2011-02-14,Bahrain,Kuwait,0,0,False,Friendly,1437.952264706543,1525.7449137655299
2011-02-16,Laos,Taiwan,1,1,False,AFC Challenge Cup qualification,1443.3063098165198,1508.7561249455964
2011-02-16,Macau,Cambodia,3,2,False,AFC Challenge Cup qualification,1432.1880429834152,1538.6276097517195
2011-02-27,Western Sahara,Galicia,1,2,True,Friendly,1500.0,1500.0
2011-03-11,Gibraltar,Faroe Islands,3,0,False,Friendly,1500.0,1386.0085028039205
2011-03-15,Mongolia,Philippines,2,1,False,AFC Challenge Cup qualification,1483.8760627409088,1557.3506881349895
2011-03-16,Argentina,Venezuela,4,1,False,Friendly,1664.444827316712,1479.8487276226103
2011-03-16,Botswana,Namibia,1,1,False,Friendly,1576.6912014746906,1458.4907500153768
2011-03-17,Nepal,Bhutan,1,0,False,Friendly,1500.0,1500.0
2011-03-19,Nepal,Bhutan,2,1,False,Friendly,1508.2900264265638,1491.7099735734362
2011-03-19,Alderney,Guernsey,0,5,False,Muratti Vase,1469.26131936973,1518.8307999746573
2011-03-21,Myanmar,Philippines,1,1,False,AFC Challenge Cup qualification,1434.8027252644595,1541.7692332914055
2011-03-21,India,Taiwan,3,0,True,AFC Challenge Cup qualification,1345.6741124995528,1508.520856808143
2011-03-21,Maldives,Cambodia,4,0,False,AFC Challenge Cup qualification,1483.1812787056003,1521.634507968853
2011-03-21,Palestine,Bangladesh,2,0,True,AFC Challenge Cup qualification,1446.7020692075766,1475.1065705160236
2011-03-21,Tajikistan,Kyrgyzstan,1,0,True,AFC Challenge Cup qualification,1530.6494448655808,1457.3269411243623
2011-03-21,Turkmenistan,Pakistan,3,0,True,AFC Challenge Cup qualification,1538.6212226538212,1500.0
2011-03-23,Philippines,Palestine,0,0,True,AFC Challenge Cup qualification,1539.753787802818,1471.0374632200806
2011-03-23,Pakistan,India,1,3,True,AFC Challenge Cup qualification,1476.6560116307855,1383.3994816817544
2011-03-23,Maldives,Kyrgyzstan,2,1,False,AFC Challenge Cup qualification,1509.5642947576223,1445.4463546896627
2011-03-23,Bhutan,Afghanistan,0,3,True,AFC Challenge Cup qualification,1483.8791103301367,1492.3443313283628
2011-03-23,Myanmar,Bangladesh,0,2,False,AFC Challenge Cup qualification,1436.818170753047,1450.7711765035197
2011-03-23,Cambodia,Tajikistan,0,3,True,AFC Challenge Cup qualification,1495.2514919168311,1542.5300313002804
2011-03-24,Cuba,El Salvador,0,1,False,Friendly,1580.451779143596,1475.8830117831812
2011-03-25,Turkmenistan,India,1,1,True,AFC Challenge Cup qualification,1561.9652110230356,1411.7978189244564
2011-03-25,Spain,Czech Republic,2,1,False,UEFA Euro qualification,1707.9787415092867,1524.9422441581196
2011-03-25,Slovenia,Italy,0,1,False,UEFA Euro qualification,1543.7855469992885,1531.277830225709
2011-03-25,Panama,Bolivia,2,0,False,Friendly,1543.0010393297484,1467.913478157025
2011-03-25,Montenegro,Uzbekistan,1,0,False,Friendly,1545.6680757289507,1498.2008608975561
2011-03-25,Maldives,Tajikistan,0,0,False,AFC Challenge Cup qualification,1519.4225832176367,1565.229855021627
2011-03-25,Luxembourg,France,0,2,False,UEFA Euro qualification,1418.2108481411883,1517.7223380998137
2011-03-25,Lithuania,Poland,2,0,False,Friendly,1483.2185854795475,1536.0272568747582
2011-03-25,South Korea,Honduras,4,0,False,Friendly,1595.3909231761577,1495.1664096489
2011-03-25,Serbia,Northern Ireland,2,1,False,UEFA Euro qualification,1493.3546025018527,1453.844359825922
2011-03-25,Hungary,Netherlands,0,4,False,UEFA Euro qualification,1538.6817546718592,1733.3903716972459
2011-03-25,Estonia,Uruguay,2,0,False,Friendly,1460.694855191538,1615.705582143682
2011-03-25,China,New Zealand,1,1,False,Friendly,1563.756665079662,1468.5583608499035
2011-03-25,Cambodia,Kyrgyzstan,3,4,True,AFC Challenge Cup qualification,1472.5516681954846,1435.5880662296483
2011-03-25,Myanmar,Palestine,1,3,False,AFC Challenge Cup qualification,1411.353496041851,1473.966097680961
2011-03-25,Bangladesh,Philippines,0,3,True,AFC Challenge Cup qualification,1476.2358512147157,1536.8251533419375
2011-03-25,Austria,Belgium,0,2,False,UEFA Euro qualification,1513.2671372261502,1512.2182927058375
