id,name,team,ip,runs,gs,so,bb,hr
675911,Spencer Strider,Atlanta Braves,39.0,24,8,46,20,9
642121,Cole Sulser,Tampa Bay Rays,42.333333333333336,29,2,45,14,6
641793,Zack Littell,Washington Nationals,96.0,64,13,61,30,25
621111,Walker Buehler,San Diego Padres,89.0,53,19,81,35,12
675989,Cody Bolton,Houston Astros,20.0,12,3,22,14,3
680728,Adrian Del Castillo,Arizona Diamondbacks,1.6666666666666665,1,0,0,0,0
682982,Daniel Espino,Cleveland Guardians,5.0,3,0,9,3,1
683742,Jose Franco,Cincinnati Reds,16.666666666666668,11,0,13,14,3
689690,Alek Jacob,San Diego Padres,5.0,3,0,6,2,1
683627,Anthony Molina,Atlanta Braves,5.0,4,0,2,1,1
664238,Dylan Moore,Philadelphia Phillies,1.6666666666666665,1,0,0,1,0
642048,Tayler Saucedo,Los Angeles Angels,3.3333333333333335,2,0,6,0,1
686580,Justin Slaten,Boston Red Sox,23.333333333333332,17,0,32,6,4
702281,Robby Snelling,Miami Marlins,5.0,3,1,2,4,1
805427,Drew Sommers,Detroit Tigers,10.0,6,0,15,6,1
676702,Hunter Stratton,Pittsburgh Pirates,3.3333333333333335,2,0,3,0,0
596117,Garrett Stubbs,Philadelphia Phillies,3.3333333333333335,2,0,0,1,0
669145,Bruce Zimmermann,St. Louis Cardinals,5.0,3,0,2,1,0
650644,Aaron Civale,Athletics,74.66666666666667,46,15,58,23,16
680767,Victor Vodnik,Colorado Rockies,29.333333333333332,20,0,23,19,3
683175,Connor Phillips,Cincinnati Reds,27.666666666666668,18,0,28,28,3
571945,Miles Mikolas,Washington Nationals,94.33333333333333,63,8,50,20,20
573124,Taylor Rogers,Minnesota Twins,34.0,21,0,30,14,3
